occurrence_id	event_id	survey_target_id	recorded_by	recorded_by_id	organism_quantity	organism_quantity_type	sex	life_stage	reproductive_condition	caste	behavior	vitality	establishment_means	degree_of_establishment	pathway	occurrence_status	occurrence_references	information_withheld	data_generalizations	occurrence_remarks	organism_id	organism_scope	organism_name	organism_remarks	verbatim_identification	taxon_formula	identified_by	identified_by_id	date_identified	identification_references	identification_verification_status	identificationremarks	taxon_id	higher_classification_name	higher_classification_rank	scientific_name	taxon_rank	taxon_remarks
https://inaturalist.org/observations/25097483	aa06e41e-2be9-406f-89af-dc157525a63f		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/25097485	603220f8-2939-4852-8a8a-a6a11845def3		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/25097494	f1a22fec-349b-41a8-9f10-02cec3fa7e43		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/25097530	1279a3ce-bb51-47f6-b89e-fc2520e13029		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Agapostemon subtilior	A								Animalia	kingdom	Agapostemon subtilior		
https://inaturalist.org/observations/25097552	4505e070-ed1e-4ba1-b6b0-ebb0bfb47e47		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Cisthene faustinula	A								Animalia	kingdom	Cisthene faustinula		
https://inaturalist.org/observations/25097588	509da4cd-cec8-4b2b-8aa9-e5d03efd7b1e		Casey H. Richart	34488									wild			detected						multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/25097604	3d17c30b-a3ef-4425-ad71-3b9879443526		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/25097644	e7693faa-9a95-479d-ae83-012008e002f4		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			coastal prickly pear	A								Plantae	kingdom	Opuntia littoralis		
https://inaturalist.org/observations/25127228	d9b38940-69cf-43f6-8c78-52af5c72b46b		Casey H. Richart	34488									wild			detected						multicellular organism			Golden Yarrow	A								Plantae	kingdom	Eriophyllum confertiflorum		
https://inaturalist.org/observations/25285709	f300130a-3f6e-4fff-9c04-bb7d1628959f		Stephanie Calloway	195291									wild			detected						multicellular organism			Coast Cholla	A								Plantae	kingdom	Cylindropuntia prolifera		
https://inaturalist.org/observations/25289187	2f29f660-8091-4684-b70a-3e7e0e743bcb		Stephanie Calloway	195291									wild			detected						multicellular organism			Emory's rock daisy	A								Plantae	kingdom	Perityle emoryi		
https://inaturalist.org/observations/25297410	c35799c0-9087-4ee1-b934-bd596921f5c4		Stephanie Calloway	195291									wild			detected						multicellular organism			California Mountain-Digger Bee	A								Animalia	kingdom	Habropoda depressa		
https://inaturalist.org/observations/25297427	a198df37-3545-42e6-90ce-b93657693bea		Stephanie Calloway	195291									wild			detected						multicellular organism			San Clemente Island paintbrush	A								Plantae	kingdom	Castilleja grisea		
https://inaturalist.org/observations/25541099	8f2daae5-0ac6-40fd-b003-b650a862b200			1520013									wild			detected				One bee was so heavy with pollen it could hardly fly.		multicellular organism			Western Honey Bee	A								Animalia	kingdom	Apis mellifera		
https://inaturalist.org/observations/25707476	52e0bf4d-930e-4574-b846-f45cd4b1ed65		Stephanie Calloway	195291									wild			detected						multicellular organism			alkali mariposa lily	A								Plantae	kingdom	Calochortus striatus		
https://inaturalist.org/observations/25756405	8051f2ca-d930-4079-92e7-b0981985d011		Stephanie Calloway	195291									wild			detected						multicellular organism			Western Honey Bee	A								Animalia	kingdom	Apis mellifera		
https://inaturalist.org/observations/26425841	95880ac8-1062-41e0-98e1-abf8c9b2888f		Stephanie Calloway	195291									wild			detected						multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26426040	1af4e6a6-4390-4f2a-a09c-fb60354dc123		Stephanie Calloway	195291									wild			detected						multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26426363	ac45402a-e449-4a5f-8b04-67a74070dea8		Stephanie Calloway	195291									wild			detected						multicellular organism			bright green dudleya	A								Plantae	kingdom	Dudleya virens virens		
https://inaturalist.org/observations/26426390	52c5836c-f3ae-4687-b485-d2ea19ae4024		Stephanie Calloway	195291									wild			detected						multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26426520	62df48a1-7178-4aac-987f-98a31ef27c49		Stephanie Calloway	195291									wild			detected						multicellular organism			San Clemente Sand Wasp	A								Animalia	kingdom	Bembix americana dugi		
https://inaturalist.org/observations/26426981	16cd1dd2-7a6f-40a9-bb31-2f7260b3f5ff		Stephanie Calloway	195291									wild			detected						multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
https://inaturalist.org/observations/26427044	c3c39c37-177a-42ac-bce6-a643640d4bea		Stephanie Calloway	195291									wild			detected						multicellular organism			Sea Rocket	A								Plantae	kingdom	Cakile maritima		
https://inaturalist.org/observations/26427069	352a654c-87a8-447f-921a-cc4ec1d30c67		Stephanie Calloway	195291									wild			detected						multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26491105	7520ceda-27c6-4b09-aa6d-b0c51e79cd0f		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Island Mallow	A								Plantae	kingdom	Malva assurgentiflora		
https://inaturalist.org/observations/26491137	a3b2332d-7cc3-4f63-bc68-019260c91cb3		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26491151	b72ae4eb-7ea1-4ce1-b6f2-60e50d88705a		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26491158	5cabd77b-383a-4e06-9e2d-84a480e54ca2		Jenny Hazlehurst	513070									wild			detected						multicellular organism			bright green dudleya	A								Plantae	kingdom	Dudleya virens virens		
https://inaturalist.org/observations/26491162	079d05cc-f317-4f79-999e-5aa73babaf13		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26491174	45118910-b754-47aa-8073-c7a944bdcc8b		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Painted Lady	A								Animalia	kingdom	Vanessa cardui		
https://inaturalist.org/observations/26491188	eaa5d7de-66cb-4302-93cc-52d4aeb0a444		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Copestylum violaceum	A								Animalia	kingdom	Copestylum violaceum		
https://inaturalist.org/observations/26491222	3a87a730-6869-4d4b-b47c-f74f22a0889b		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Crystalline ice plant	A								Plantae	kingdom	Mesembryanthemum crystallinum		
https://inaturalist.org/observations/26491234	e4d7d1ca-8ed7-40cd-8051-ac1385756f52		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26491240	7a2270e7-f9bc-4b8e-b880-c9720d66a86f		Jenny Hazlehurst	513070									wild			detected						multicellular organism			red sand-verbena	A								Plantae	kingdom	Abronia maritima		
https://inaturalist.org/observations/26491249	3e540e3d-fb2a-4c2b-96cc-475b93791148		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26491259	99132b22-1fc7-40bc-bcc6-d81d901a35bc		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Sea Rocket	A								Plantae	kingdom	Cakile maritima		
https://inaturalist.org/observations/26491268	17952576-2ddc-4ba5-967d-c92680a4e8af		Jenny Hazlehurst	513070									wild			detected						multicellular organism			San Clemente Urbane Digger Bee	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26491298	1f558564-14fe-48a0-9ce4-0b34caff8107		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26491302	52a3cc7d-666e-4d94-b73b-3be8a08db17c		Jenny Hazlehurst	513070									wild			detected						multicellular organism			San Clemente Sand Wasp	A								Animalia	kingdom	Bembix americana dugi		
https://inaturalist.org/observations/26491358	34e1efec-df95-4a94-b5d0-dd98ca16c65d		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Coastal Pricklypear	A								Plantae	kingdom	Opuntia littoralis		
https://inaturalist.org/observations/26491489	77d54b2b-12ed-4e8f-ac77-e1b09ea818b5		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Bindweed Turret Bee	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26525412	076882da-3730-4296-ad50-2ef12e2ec25a		Casey H. Richart	34488									wild			detected				BS.4.7.2a		multicellular organism			Eriophyllum confertiflorum confertiflorum	A								Plantae	kingdom	Eriophyllum confertiflorum confertiflorum		
https://inaturalist.org/observations/26525421	4e4268e9-53dc-4c46-8e5d-8f1757311487		Casey H. Richart	34488									wild			detected				BS.4.7.2c		multicellular organism			Eriophyllum confertiflorum confertiflorum	A								Plantae	kingdom	Eriophyllum confertiflorum confertiflorum		
https://inaturalist.org/observations/26525428	ea06fb4a-cce9-4b62-bb1f-fe03a7a18f9a		Casey H. Richart	34488									wild			detected				BS.4.7.2d		multicellular organism			Eriophyllum confertiflorum confertiflorum	A								Plantae	kingdom	Eriophyllum confertiflorum confertiflorum		
https://inaturalist.org/observations/26525445	4a3a3bef-cd06-4e50-b863-01f909737c66		Casey H. Richart	34488									wild			detected				BS.4.4.2a		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26525466	c197db03-98ba-4197-b7a7-6d7f7cd2c359		Casey H. Richart	34488									wild			detected				BS.4.4.2b		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26525490	df2fe1c6-8372-4dc3-86b3-1af988d2aa31		Casey H. Richart	34488									wild			detected				BS.4.4.2d		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26535292	52447a0e-9054-431c-b3ff-127693a8b033		Casey H. Richart	34488									wild			detected				BS.5.30.4a		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26535303	1703841b-9f6f-49c7-aa93-d114c5cf560e		Casey H. Richart	34488									wild			detected				BS.5.30.4c		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26535350	13a99fdd-e2b2-4b3c-b83d-7b1ea335fe7b		Casey H. Richart	34488									wild			detected				BS.5.31.7d		multicellular organism			Coast Cholla	A								Plantae	kingdom	Cylindropuntia prolifera		
https://inaturalist.org/observations/26535397	dc6c2513-2295-4bb4-a006-aef8fff094ab		Casey H. Richart	34488									wild			detected				BS.5.31.1a		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26535406	fbf5363a-f24b-4e05-850f-926d33fd4275		Casey H. Richart	34488									wild			detected				BS.5.31.1b		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26535413	02d990b6-09f0-4737-bc86-3c2035f66c90		Casey H. Richart	34488									wild			detected				BS.5.31.1d		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26535422	101ec7c1-92f1-49f6-88b5-f33124edbaa9		Casey H. Richart	34488									wild			detected				BS.5.31.8a		multicellular organism			San Clemente Island buckwheat	A								Plantae	kingdom	Eriogonum giganteum formosum		
https://inaturalist.org/observations/26535426	40366329-0c10-4d90-ba8d-998a5ac90e64		Casey H. Richart	34488									wild			detected				BS.5.31.8b		multicellular organism			San Clemente Island buckwheat	A								Plantae	kingdom	Eriogonum giganteum formosum		
https://inaturalist.org/observations/26535471	f26cad85-942a-4f11-b52d-aa69138f81f8		Casey H. Richart	34488									wild			detected				BS.5.1.4a		multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
https://inaturalist.org/observations/26535488	edc282e1-d98c-4e36-a4d9-cbfc018a464c		Casey H. Richart	34488									wild			detected				BS.5.1.5d		multicellular organism			Coast Cholla	A								Plantae	kingdom	Cylindropuntia prolifera		
https://inaturalist.org/observations/26535491	b08432b2-9649-4998-87be-e2d4e68e7b6c		Casey H. Richart	34488									wild			detected				BS.5.1.4b		multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
https://inaturalist.org/observations/26535515	7ef18b98-f01b-445b-b850-49ce002ae4a4		Casey H. Richart	34488									wild			detected				BS.5.1.4d		multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
https://inaturalist.org/observations/26535547	fd4ac89d-c8c2-4196-82ae-8f3173e7c7dd		Casey H. Richart	34488									wild			detected				BS.5.1.3c		multicellular organism			Golden-spined Cereus	A								Plantae	kingdom	Bergerocactus emoryi		
https://inaturalist.org/observations/26535554	3b633a11-2d4e-4493-805a-46f27e3613b1		Casey H. Richart	34488									wild			detected				BS.5.1.2a		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26535567	069dcb52-2a4a-49f4-97fd-c08218434e6f		Casey H. Richart	34488									wild			detected				BS.5.1.2b		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26535747	4bdb74d9-685b-4d1d-b561-353496acf5d0		Casey H. Richart	34488									wild			detected				BS.5.3.1b		multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
https://inaturalist.org/observations/26535760	1c6c00ad-943c-4fa3-a32a-69102a92cd1a		Casey H. Richart	34488									wild			detected				BS.5.3.6a		multicellular organism			Green liveforever	A								Plantae	kingdom	Dudleya virens		
https://inaturalist.org/observations/26535766	ec104dee-8ae0-4694-ac26-7d2504a0e2bf		Casey H. Richart	34488									wild			detected				BS.5.3.6b		multicellular organism			Green liveforever	A								Plantae	kingdom	Dudleya virens		
https://inaturalist.org/observations/26535767	bec46ede-402c-453a-a5d9-33eeb4e49cfd		Casey H. Richart	34488									wild			detected				BS.5.3.6c		multicellular organism			bright green dudleya	A								Plantae	kingdom	Dudleya virens virens		
https://inaturalist.org/observations/26535773	69d61337-56b9-45bb-ad3c-6e0251b0a07f		Casey H. Richart	34488									wild			detected				BS.5.3.6d		multicellular organism			bright green dudleya	A								Plantae	kingdom	Dudleya virens virens		
https://inaturalist.org/observations/26535863	c147d0fb-2663-495e-932e-3cae87382001		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Yellow-spotted Bromeliad Fly	A								Animalia	kingdom	Copestylum avidum		
https://inaturalist.org/observations/26535917	70cddc53-ad72-4499-b1f2-f8fbb961a234		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Yellow-spotted Bromeliad Fly	A								Animalia	kingdom	Copestylum avidum		
https://inaturalist.org/observations/26535923	08c2923a-8ecf-4d24-9c73-d7128f267007		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26535928	935b7ae0-2af3-4c7a-b547-d71a0a235b68		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Purple Bromeliad Fly	A								Animalia	kingdom	Copestylum violaceum		
https://inaturalist.org/observations/26535934	3ea271ca-5679-41d6-81ef-7eace7a63df2		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26535938	83a4f2be-6b94-4f26-8d6e-5eb8ebf2d5e8		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Anthophora urbana clementina	A								Animalia	kingdom	Anthophora urbana clementina		
https://inaturalist.org/observations/26535948	426c1d66-26e4-49ef-bbd4-03a11eb58531		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Exotic Stripetail	A								Animalia	kingdom	Allograpta exotica		
https://inaturalist.org/observations/26535953	2b90bc90-963c-4834-9bde-f5f396179920		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Mexican Cactus Fly	A								Animalia	kingdom	Copestylum mexicanum		
https://inaturalist.org/observations/26535959	e9325950-bfcb-462e-ac2c-f0e7e36c53a1		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26535963	a91c34cc-4fdf-4ba6-bdd1-fa3e4d05982f		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Green liveforever	A								Plantae	kingdom	Dudleya virens		
https://inaturalist.org/observations/26535969	8547f3df-14b6-4a83-9ea4-79a34f8ad768		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536111	e0c93127-12af-4b5f-8348-f4e56f0b88e8		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26536120	fbf24336-9618-4d0a-8e35-ece3737d2042		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			leafy malacothrix	A								Plantae	kingdom	Malacothrix foliosa foliosa		
https://inaturalist.org/observations/26536279	210f1a72-dcd3-40aa-883a-69f762857e12		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536300	7e6630b9-0add-43de-8a17-94a1e60d42fc		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Nausigaster unimaculata	A								Animalia	kingdom	Nausigaster unimaculata		
https://inaturalist.org/observations/26536321	cc619529-f9af-424b-9f1d-e36e2cceda7e		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536337	ff759d5a-34cc-4fa0-9be5-38190be41cc3		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536361	97db6c71-0796-48a1-bc89-9af347136619		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Nausigaster unimaculata	A								Animalia	kingdom	Nausigaster unimaculata		
https://inaturalist.org/observations/26536369	bae1f970-7b2c-474a-bcd7-6919ec7cfac5		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.5.31.8		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536387	98f3a632-5119-4166-9a37-55e3222ba56c		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.5.31.1		multicellular organism			Copestylum violaceum	A								Animalia	kingdom	Copestylum violaceum		
https://inaturalist.org/observations/26536396	41d7a85b-de5e-4095-87cd-c2a2a9c2d36d		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.5.31.1		multicellular organism			Yellow-spotted Bromeliad Fly	A								Animalia	kingdom	Copestylum avidum		
https://inaturalist.org/observations/26536409	19a599a0-cbe3-4294-a994-624d0d0cf400		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.5.31.1		multicellular organism			Yellow-spotted Bromeliad Fly	A								Animalia	kingdom	Copestylum avidum		
https://inaturalist.org/observations/26536540	757553e4-e9d9-40f8-9172-df7ac43dd491		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26536548	5c824e69-35f5-4313-b261-6695a57c8869		Casey H. Richart	34488									wild			detected				From BS.5.30.4 | add to pollinators project		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26536559	384ae6c0-854b-43de-b51c-b55ac97a4e7a		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.5.30.4		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26536570	7dab7be8-6676-4fa9-8439-10aebf5d3b5e		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Mexican Cactus Fly	A								Animalia	kingdom	Copestylum mexicanum		
https://inaturalist.org/observations/26536572	38d7fe5d-33aa-46e8-8be5-d281158676bd		Casey H. Richart	34488									wild			detected						multicellular organism			Gray Hairstreak	A								Animalia	kingdom	Strymon melinus		
https://inaturalist.org/observations/26536581	17c5a9c8-5f5f-428f-a1f5-51d20d701844		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.4.2		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/28219640	8ce267a3-f0de-4d63-8d10-7c258d39eceb		Casey H. Richart	34488									wild			detected				BS.6.22.2a		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/26536585	af6d668a-5690-48f3-8910-5102752cb90a		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.4.2		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26536591	2722f9c3-517f-4c10-ae2d-8917ee7e68cb		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.4.2		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26536595	b6eaca09-3b31-4815-86ab-e46c1e902a50		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.7.2		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536603	38585c6b-120c-4fa8-a047-311df56c609a		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.7.2		multicellular organism			Black Blow Fly	A								Animalia	kingdom	Phormia regina		
https://inaturalist.org/observations/26536615	23ca9c5a-dc81-4513-bff1-a3a76e87aa0e		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.7.2		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26536620	5a252916-b180-4371-8d59-18215b1d3b81		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.7.2		multicellular organism			Copestylum marginatum	A								Animalia	kingdom	Copestylum marginatum		
https://inaturalist.org/observations/26536623	e2693220-a2f8-41db-894c-6b6cbca9cd81		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Southern island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/26536627	7079a7ee-1b59-4e42-97eb-29f56475f1f0		Casey H. Richart	34488									wild			detected				Add to pollinators project		multicellular organism			Diadasia bituberculata	A								Animalia	kingdom	Diadasia bituberculata		
https://inaturalist.org/observations/26536630	7c6649c1-d7ba-4d07-bb54-1b14a766e37a		Casey H. Richart	34488									wild			detected				Add to pollinators project | from BS.4.7.2		multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/26569967	7da2f0f4-a4a9-49f3-9164-0f2b29e17e30		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Tripartite Sweat Bee	A								Animalia	kingdom	Halictus tripartitus		
https://inaturalist.org/observations/26757779	421ea00d-01a3-4ccd-965c-57163cb5e29b		Casey H. Richart	34488									wild			detected						multicellular organism			Copestylum lentum	A								Animalia	kingdom	Copestylum lentum		
https://inaturalist.org/observations/27096051	6f6247be-25b9-499c-b9a1-83779a554bc3		Stephanie Calloway	195291									wild			detected						multicellular organism			coast morning glory	A								Plantae	kingdom	Calystegia macrostegia		
https://inaturalist.org/observations/27453569	1840cbe1-5db9-4fdc-8cc4-9d261c4683c0		Jenny Hazlehurst	513070									wild			detected				Grove cnyn		multicellular organism			Santa Cruz Island ironwood	A								Plantae	kingdom	Lyonothamnus floribundus aspleniifolius		
https://inaturalist.org/observations/27454713	0d0d8c42-5d7a-4384-b24c-ee18039c6642		Jenny Hazlehurst	513070									wild			detected						multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/27455139	720c3927-f213-4ad1-a0a0-568e6d78bcdc		Jenny Hazlehurst	513070									wild			detected						multicellular organism			San Clemente Island bush-mallow	A								Plantae	kingdom	Malacothamnus clementinus		
https://inaturalist.org/observations/27457501	9b1f470d-9848-4109-ac7a-7c6881e9cf0f		Jenny Hazlehurst	513070									wild			detected						multicellular organism			island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/27577435	7ba70f4f-5015-4aad-b6ce-0bf264e8d012		Jenny Hazlehurst	513070									wild			detected				On planting		multicellular organism			Tripartite Sweat Bee	A								Animalia	kingdom	Halictus tripartitus		
https://inaturalist.org/observations/28219493	abcb55eb-6f82-4229-a44b-ba56fa9a71bd		Casey H. Richart	34488									wild			detected				BS.6.19.2c		multicellular organism			island morning-glory	A								Plantae	kingdom	Calystegia macrostegia amplissima		
https://inaturalist.org/observations/28219521	4b9d2ba5-5818-4d93-bd73-9f69bcbe937e		Casey H. Richart	34488									wild			detected				BS.6.19.3c		multicellular organism			San Clemente Island brodiaea	A								Plantae	kingdom	Brodiaea kinkiensis		
https://inaturalist.org/observations/28219541	fbbb84dc-b38b-4f9d-8b88-76059a22af0d		Casey H. Richart	34488									wild			detected				BS.6.20.1a		multicellular organism			San Clemente Island buckwheat	A								Plantae	kingdom	Eriogonum giganteum formosum		
https://inaturalist.org/observations/28219542	c6d9a5db-00ee-427e-90c0-7cfd48139578		Casey H. Richart	34488									wild			detected				BS.6.20.1b		multicellular organism			San Clemente Island buckwheat	A								Plantae	kingdom	Eriogonum giganteum formosum		
https://inaturalist.org/observations/28219544	68798210-69cb-482b-ac71-0298349d4267		Casey H. Richart	34488									wild			detected				BS.6.20.1c		multicellular organism			San Clemente Island buckwheat	A								Plantae	kingdom	Eriogonum giganteum formosum		
https://inaturalist.org/observations/28219559	43b6b035-989c-429b-af55-96fa407c9dfc		Casey H. Richart	34488									wild			detected				BS.6.20.3a		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/28219564	adcc36a3-f4a8-48ca-9628-741b5e3e5250		Casey H. Richart	34488									wild			detected				BS.6.20.3c		multicellular organism			Island Tarplant	A								Plantae	kingdom	Deinandra clementina		
https://inaturalist.org/observations/28219576	9087b9cb-fc8f-4867-a7a1-6dab0dc79c2f		Casey H. Richart	34488									wild			detected				BS.6.20.5c		multicellular organism			coastal prickly pear	A								Plantae	kingdom	Opuntia littoralis		
https://inaturalist.org/observations/28219610	54ef6fe4-36ae-4389-82a0-50e53db77a90		Casey H. Richart	34488									wild			detected				BS.6.22.6a		multicellular organism			Nevin's Woolly Sunflower	A								Plantae	kingdom	Constancea nevinii		
